customerID,ChurnProbability,risk_tier,Contract,tenure,MonthlyCharges
1661-CZBAU,0.05,Low Risk,One year,48,70.95
6682-VCIXC,0.05,Low Risk,One year,43,51.25
0121-SNYRK,0.05,Low Risk,One year,50,35.4
0056-EPFBG,0.05,Low Risk,Two year,20,39.4
9184-GALIL,0.05,Low Risk,Month-to-month,38,20.45
2933-XEUJM,0.05,Low Risk,Two year,46,79.2
8777-PVYGU,0.05,Low Risk,One year,52,64.3
4973-RLZVI,0.05,Low Risk,One year,30,74.65
3131-NWVFJ,0.05,Low Risk,One year,14,19.55
4909-JOUPP,0.05,Low Risk,Two year,72,109.7
9330-DHBFL,0.05,Low Risk,One year,23,66.25
8226-BXGES,0.05,Low Risk,One year,64,89.45
7279-NMVJC,0.05,Low Risk,One year,17,19.9
1222-KJNZD,0.05,Low Risk,Month-to-month,40,20.4
3523-BRGUW,0.05,Low Risk,One year,26,19.3
7876-AEHIG,0.05,Low Risk,One year,51,60.15
2039-JONDJ,0.05,Low Risk,One year,27,55.45
8166-ZZTFS,0.05,Low Risk,Two year,66,80.55
7672-VFMXZ,0.05,Low Risk,Month-to-month,57,55.7
3224-DFQNQ,0.05,Low Risk,One year,66,89.0
9867-XOBQA,0.05,Low Risk,Two year,21,53.15
1022-RKXDR,0.05,Low Risk,One year,41,24.85
2205-LPVGL,0.05,Low Risk,One year,58,89.85
9746-YKGXB,0.05,Low Risk,One year,52,44.25
0422-OHQHQ,0.05,Low Risk,One year,15,20.55
5110-CHOPY,0.05,Low Risk,Two year,60,53.6
8022-BECSI,0.05,Low Risk,One year,22,19.6
3778-FOAQW,0.05,Low Risk,One year,24,20.15
1038-ZAGBI,0.05,Low Risk,One year,12,19.8
9402-ROUMJ,0.05,Low Risk,One year,67,100.25
9845-QOMAD,0.05,Low Risk,One year,14,19.75
3022-BEXHZ,0.05,Low Risk,Two year,67,111.2
4092-OFQZS,0.05,Low Risk,One year,20,20.65
9199-PWQVC,0.05,Low Risk,One year,63,79.7
1839-UMACK,0.05,Low Risk,One year,42,25.05
7196-LIWRH,0.05,Low Risk,Two year,6,19.55
0862-PRCBS,0.05,Low Risk,Two year,68,103.75
2773-MADBQ,0.05,Low Risk,Two year,36,53.1
8630-QSGXK,0.05,Low Risk,Two year,51,75.2
5245-VDBUR,0.05,Low Risk,One year,52,35.45
9236-NDUCW,0.05,Low Risk,Two year,21,35.1
2511-MORQY,0.05,Low Risk,One year,50,54.9
1401-FTHFQ,0.05,Low Risk,One year,23,20.0
3985-HOYPM,0.05,Low Risk,One year,26,19.4
1752-OZXFY,0.04,Low Risk,One year,60,59.8
1320-GVNHT,0.04,Low Risk,Two year,72,108.4
2030-BTZRO,0.04,Low Risk,Two year,6,20.4
8277-RVRSV,0.04,Low Risk,One year,33,24.15
8292-FRFZQ,0.04,Low Risk,One year,39,41.15
6252-DFGTK,0.04,Low Risk,One year,37,68.1
3407-JMJQQ,0.04,Low Risk,Two year,71,109.0
4174-LPGTI,0.04,Low Risk,One year,41,66.5
5965-GGPRW,0.04,Low Risk,Two year,72,105.25
6754-WKSHP,0.04,Low Risk,One year,30,25.35
2380-DAMQP,0.04,Low Risk,Two year,72,115.15
2138-VFAPZ,0.04,Low Risk,Two year,14,19.7
9648-BCHKM,0.04,Low Risk,Two year,18,24.65
9347-AERRL,0.04,Low Risk,One year,23,19.3
5183-KLYEM,0.04,Low Risk,Two year,72,112.75
2335-GSODA,0.04,Low Risk,Two year,23,40.1
3585-YNADK,0.04,Low Risk,One year,57,74.6
3249-VHRIP,0.04,Low Risk,Two year,62,43.6
9746-UGFAC,0.04,Low Risk,One year,22,20.85
0859-YGKFW,0.04,Low Risk,One year,18,20.05
1354-YZFNB,0.04,Low Risk,Two year,4,19.55
8029-XYPWT,0.04,Low Risk,Two year,71,115.05
0872-CASZJ,0.04,Low Risk,One year,59,69.1
9174-IHETN,0.04,Low Risk,Two year,50,70.35
5063-IUOKK,0.04,Low Risk,Two year,13,19.75
4632-PAOYU,0.04,Low Risk,One year,22,19.95
2995-YWTCD,0.04,Low Risk,Two year,19,24.9
1099-GODLO,0.04,Low Risk,Two year,1,20.35
3926-YZVVX,0.04,Low Risk,One year,41,50.05
3214-IYUUQ,0.04,Low Risk,One year,61,93.7
5306-BVTKJ,0.04,Low Risk,One year,48,55.8
8668-KNZTI,0.04,Low Risk,One year,52,53.75
6368-TZZDT,0.04,Low Risk,Two year,4,19.5
7994-XIRTR,0.04,Low Risk,One year,54,65.25
3057-VJJQE,0.04,Low Risk,Two year,35,55.25
8608-OZTLB,0.04,Low Risk,One year,38,74.05
3301-VKTGC,0.04,Low Risk,One year,68,85.5
7472-EQOAV,0.04,Low Risk,One year,71,86.7
6103-QCKFX,0.04,Low Risk,Month-to-month,44,56.25
7781-EWARA,0.04,Low Risk,One year,70,60.35
3508-CFVZL,0.04,Low Risk,Two year,71,111.3
0657-DOGUM,0.04,Low Risk,One year,48,60.6
9289-LBQVU,0.04,Low Risk,One year,64,70.15
9788-HNGUT,0.04,Low Risk,Two year,72,116.95
4750-UKWJK,0.04,Low Risk,One year,37,19.6
6726-NNFWD,0.04,Low Risk,Two year,71,89.45
7619-PLRLP,0.04,Low Risk,One year,53,74.1
1576-PFZIW,0.04,Low Risk,Two year,70,105.35
8085-MSNLK,0.04,Low Risk,Two year,62,113.95
6047-SUHPR,0.04,Low Risk,One year,39,59.8
9625-QNLUX,0.04,Low Risk,Two year,68,103.25
4942-VZZOM,0.04,Low Risk,One year,64,66.15
5519-TEEUH,0.04,Low Risk,One year,33,20.15
9801-NOSHQ,0.04,Low Risk,One year,23,19.8
8901-UPRHR,0.04,Low Risk,Two year,72,109.2
1599-MMYRQ,0.04,Low Risk,One year,62,81.45
8821-KVZKQ,0.04,Low Risk,One year,70,58.4
1929-ZCBHE,0.04,Low Risk,One year,47,40.3
3186-AJIEK,0.04,Low Risk,Two year,66,105.65
1821-BUCWY,0.04,Low Risk,Two year,30,55.65
5917-RYRMG,0.04,Low Risk,One year,32,19.8
0023-UYUPN,0.04,Low Risk,One year,50,25.2
8510-BBWMU,0.04,Low Risk,One year,41,19.75
7710-JSYOA,0.04,Low Risk,Two year,69,93.3
6478-HRRCZ,0.04,Low Risk,One year,32,70.5
2388-LAESQ,0.04,Low Risk,Two year,72,114.85
1139-WUOAH,0.04,Low Risk,Two year,57,53.35
5641-DMBFJ,0.04,Low Risk,Two year,58,84.3
4709-LKHYG,0.04,Low Risk,One year,29,20.0
9830-ECLEN,0.04,Low Risk,One year,58,50.0
4950-HKQTE,0.04,Low Risk,Two year,22,26.25
9885-MFVSU,0.04,Low Risk,Two year,35,46.35
9531-NSBMR,0.04,Low Risk,One year,36,19.25
8015-IHCGW,0.04,Low Risk,Two year,72,115.5
8884-MRNSU,0.04,Low Risk,One year,17,19.9
5170-PTRKA,0.04,Low Risk,One year,49,35.8
8670-MEFCP,0.04,Low Risk,Two year,36,92.9
1093-YSWCA,0.04,Low Risk,Two year,11,19.55
3298-QEICA,0.04,Low Risk,Two year,23,34.6
6339-TBELP,0.04,Low Risk,Two year,71,86.4
9702-AIUJO,0.04,Low Risk,One year,50,44.8
5495-GPSRW,0.04,Low Risk,Two year,20,19.7
4513-CXYIX,0.04,Low Risk,Two year,71,80.7
6211-WWLTF,0.04,Low Risk,Two year,63,99.7
1043-UXOVO,0.04,Low Risk,Two year,71,113.15
6614-FHDBO,0.04,Low Risk,Two year,72,109.2
7255-SSFBC,0.04,Low Risk,Two year,72,112.25
4163-NCJAK,0.04,Low Risk,One year,46,24.45
4686-GEFRM,0.04,Low Risk,Two year,70,98.7
0019-EFAEP,0.04,Low Risk,Two year,72,101.3
4957-TIALW,0.04,Low Risk,One year,15,65.6
8873-TMKGR,0.04,Low Risk,One year,29,19.1
4584-LBNMK,0.04,Low Risk,One year,45,24.7
2749-CTKAJ,0.04,Low Risk,One year,22,20.15
6904-JLBGY,0.04,Low Risk,Two year,72,117.35
6100-FJZDG,0.04,Low Risk,One year,26,20.05
7636-PEPNS,0.04,Low Risk,One year,58,44.1
8717-VCTXJ,0.04,Low Risk,One year,42,19.55
5214-CHIWJ,0.04,Low Risk,One year,27,20.3
2325-ZUSFD,0.04,Low Risk,One year,57,70.1
8194-PEEBY,0.04,Low Risk,One year,24,19.9
6559-ILWKJ,0.04,Low Risk,Two year,71,49.35
1051-EQPZR,0.04,Low Risk,Month-to-month,44,19.6
7100-FQPRV,0.04,Low Risk,One year,43,71.9
8908-SLFCJ,0.04,Low Risk,Two year,21,20.85
2587-YNLES,0.04,Low Risk,Two year,6,20.1
7005-CYUIL,0.04,Low Risk,Two year,71,99.4
5014-GSOUQ,0.04,Low Risk,Two year,13,19.95
4500-HKANN,0.04,Low Risk,Two year,23,59.7
6848-YLDFR,0.04,Low Risk,One year,58,75.2
5825-XJOCM,0.04,Low Risk,One year,48,64.4
9108-EQPNQ,0.04,Low Risk,Two year,10,26.1
7321-ZNSLA,0.04,Low Risk,Two year,13,40.55
0840-DCNZE,0.04,Low Risk,One year,47,86.95
5914-GXMDA,0.04,Low Risk,One year,32,19.3
4111-BNXIF,0.04,Low Risk,Two year,67,59.55
2466-FCCPT,0.04,Low Risk,One year,20,19.7
1325-USMEC,0.04,Low Risk,Two year,70,99.35
2878-RMWXY,0.04,Low Risk,Two year,72,102.65
6518-KZXCB,0.04,Low Risk,Two year,22,25.25
2321-OMBXY,0.04,Low Risk,One year,38,80.3
4530-NDRKU,0.04,Low Risk,One year,42,19.05
4716-MRVEN,0.04,Low Risk,One year,29,20.0
5172-RKOCB,0.04,Low Risk,Two year,72,108.95
5469-NUJUR,0.04,Low Risk,Two year,19,19.95
6061-PQHMK,0.04,Low Risk,One year,25,19.9
0253-ZTEOB,0.04,Low Risk,Two year,48,79.65
7690-KPNCU,0.04,Low Risk,One year,64,73.05
9194-GFVOI,0.04,Low Risk,Two year,42,84.35
6082-OQFBA,0.04,Low Risk,One year,23,19.65
1779-PWPMG,0.04,Low Risk,Two year,72,114.65
8007-YYPWD,0.04,Low Risk,Two year,15,25.05
3308-JSGML,0.04,Low Risk,Two year,59,64.05
0679-TDGAK,0.04,Low Risk,One year,50,75.5
9938-TKDGL,0.04,Low Risk,Two year,68,99.55
6061-GWWAV,0.04,Low Risk,One year,41,70.2
1734-ZMNTZ,0.04,Low Risk,Two year,11,25.0
7520-HQWJU,0.04,Low Risk,Month-to-month,66,67.45
2017-CCBLH,0.04,Low Risk,Two year,8,20.0
6188-UXBBR,0.04,Low Risk,One year,38,20.25
1741-WTPON,0.04,Low Risk,Two year,56,115.85
1834-ABKHQ,0.04,Low Risk,One year,52,50.95
7375-WMVMT,0.04,Low Risk,Two year,71,95.5
5855-EIBDE,0.04,Low Risk,Two year,49,106.65
4452-ROHMO,0.04,Low Risk,Two year,15,19.6
6194-HBGQN,0.04,Low Risk,One year,51,81.15
9742-XOKTS,0.04,Low Risk,One year,67,89.55
5876-QMYLD,0.04,Low Risk,One year,23,20.05
5197-YPYBZ,0.04,Low Risk,Two year,12,25.25
4778-IZARL,0.04,Low Risk,Two year,63,110.1
9298-WGMRW,0.04,Low Risk,Two year,72,115.5
3547-LQRIK,0.04,Low Risk,One year,47,26.9
4106-HADHQ,0.04,Low Risk,One year,39,80.0
3766-EJLFL,0.04,Low Risk,Two year,68,109.05
8748-HFWBO,0.04,Low Risk,One year,19,19.9
3982-JGSFD,0.04,Low Risk,One year,36,20.35
6122-EFVKN,0.04,Low Risk,Two year,24,35.75
0619-OLYUR,0.04,Low Risk,Two year,72,111.9
2190-PHBHR,0.04,Low Risk,Two year,72,94.45
1407-DIGZV,0.04,Low Risk,Two year,3,19.1
4815-YOSUK,0.04,Low Risk,One year,72,104.9
7029-IJEJK,0.04,Low Risk,One year,54,44.1
7581-EBBOU,0.04,Low Risk,One year,60,70.15
3727-OWVYD,0.04,Low Risk,One year,35,61.2
5914-XRFQB,0.04,Low Risk,Two year,72,115.8
3617-XLSGQ,0.04,Low Risk,Two year,66,109.25
8975-SKGRX,0.04,Low Risk,Two year,71,116.1
6176-YJWAS,0.04,Low Risk,Two year,72,97.95
7244-KXYZN,0.04,Low Risk,One year,24,20.45
5871-DGTXZ,0.04,Low Risk,One year,32,19.8
1834-WULEG,0.04,Low Risk,One year,24,20.25
1897-RCFUM,0.04,Low Risk,One year,39,24.2
6650-BWFRT,0.04,Low Risk,Two year,72,117.15
2790-XUYMV,0.04,Low Risk,One year,71,85.45
4702-HDRKD,0.04,Low Risk,One year,67,49.35
0942-KOWSM,0.04,Low Risk,Two year,30,80.8
0487-CRLZF,0.04,Low Risk,Two year,49,74.45
3594-BDSOA,0.04,Low Risk,One year,24,20.4
9640-ZSLDC,0.04,Low Risk,One year,53,60.6
9127-FHJBZ,0.04,Low Risk,Two year,72,114.0
8165-CBKXO,0.04,Low Risk,Two year,66,56.75
0219-QAERP,0.04,Low Risk,One year,30,19.8
9959-WOFKT,0.04,Low Risk,Two year,71,106.7
5204-HMGYF,0.04,Low Risk,One year,49,87.2
3658-QQJYD,0.04,Low Risk,One year,62,74.3
3850-OKINF,0.04,Low Risk,One year,71,66.2
6244-BESBM,0.04,Low Risk,Two year,69,95.2
5726-CVNYA,0.04,Low Risk,Two year,8,19.85
1150-WFARN,0.04,Low Risk,Two year,67,108.75
3717-FDJFU,0.04,Low Risk,Two year,5,20.45
8606-CIQUL,0.04,Low Risk,Two year,72,115.75
2927-CVULT,0.04,Low Risk,Two year,53,104.05
0254-KCJGT,0.04,Low Risk,One year,52,81.4
7137-NAXML,0.04,Low Risk,One year,23,20.15
6999-CHVCF,0.04,Low Risk,Two year,68,102.1
1480-BKXGA,0.04,Low Risk,Two year,72,116.05
3580-HYCSP,0.04,Low Risk,Two year,72,110.3
4115-UMJFQ,0.04,Low Risk,One year,69,35.75
0670-ANMUU,0.04,Low Risk,One year,71,97.65
3669-WHAFY,0.04,Low Risk,Two year,71,115.15
6479-OAUSD,0.04,Low Risk,One year,25,19.9
4795-UXVCJ,0.04,Low Risk,One year,26,19.8
5887-IKKYO,0.04,Low Risk,Two year,58,94.35
0197-PNKNK,0.04,Low Risk,One year,69,84.45
3055-VTCGS,0.04,Low Risk,One year,63,58.55
2282-YGNOR,0.04,Low Risk,One year,29,58.0
6223-DHJGV,0.04,Low Risk,One year,42,20.65
1841-YSJGV,0.04,Low Risk,Two year,72,109.95
4859-ZSRDZ,0.04,Low Risk,Two year,58,55.5
0516-VRYBW,0.04,Low Risk,One year,18,20.15
9777-IQHWP,0.04,Low Risk,Two year,64,93.4
8591-TKMZH,0.04,Low Risk,Two year,59,111.1
7765-LWVVH,0.04,Low Risk,Two year,72,95.1
2348-KCJLT,0.04,Low Risk,One year,44,61.5
6584-VQMYT,0.04,Low Risk,One year,27,56.2
2323-ARSVR,0.04,Low Risk,Two year,67,111.05
3506-OVLKD,0.04,Low Risk,One year,35,26.2
2027-DNKIV,0.04,Low Risk,One year,37,58.75
8763-KIAFH,0.04,Low Risk,One year,27,20.55
7446-SFAOA,0.04,Low Risk,One year,37,19.85
9070-BCKQP,0.04,Low Risk,Two year,72,110.15
6993-YGFJV,0.04,Low Risk,Two year,69,112.55
8628-MFKAX,0.04,Low Risk,Two year,72,116.75
6447-EGDIV,0.04,Low Risk,One year,31,20.95
4854-SSLTN,0.04,Low Risk,Two year,2,59.5
8745-PVESG,0.04,Low Risk,One year,57,41.1
2150-OEGBV,0.04,Low Risk,One year,27,20.1
5232-NXPAY,0.04,Low Risk,Two year,47,74.45
0754-EEBDC,0.04,Low Risk,Two year,4,19.9
4685-TFLLS,0.04,Low Risk,One year,18,19.8
7176-WRTNX,0.04,Low Risk,Two year,70,114.95
9030-QGZNL,0.04,Low Risk,Two year,8,20.85
9150-KPBJQ,0.04,Low Risk,Two year,6,19.65
3963-RYFNS,0.04,Low Risk,Two year,72,116.45
1154-HYWWO,0.04,Low Risk,One year,38,70.6
0254-FNMCI,0.04,Low Risk,Two year,72,109.9
7632-YUTXB,0.04,Low Risk,One year,25,20.05
0810-DHDBD,0.04,Low Risk,One year,52,74.0
9351-HXDMR,0.04,Low Risk,Two year,72,110.9
2368-GAKKQ,0.04,Low Risk,Two year,70,113.65
2121-JAFOM,0.04,Low Risk,Two year,72,115.55
7795-CFOCW,0.04,Low Risk,One year,45,42.3
1245-HARPS,0.04,Low Risk,Two year,14,20.4
1271-UODNO,0.04,Low Risk,Two year,39,53.85
3181-VTHOE,0.04,Low Risk,One year,70,51.05
6527-PZFPV,0.04,Low Risk,One year,24,20.8
7269-JISCY,0.04,Low Risk,One year,55,45.05
8883-ANODQ,0.04,Low Risk,Two year,68,84.4
1561-BWHIN,0.04,Low Risk,One year,19,19.8
6823-SIDFQ,0.04,Low Risk,One year,28,18.25
2676-SSLTO,0.04,Low Risk,Two year,49,66.15
5038-ETMLM,0.04,Low Risk,Two year,72,113.65
9239-GZHZE,0.04,Low Risk,Two year,72,113.65
6698-OXETB,0.04,Low Risk,Two year,11,20.4
3244-CQPHU,0.04,Low Risk,Two year,72,110.1
3705-PSNGL,0.04,Low Risk,One year,45,20.4
1982-FEBTD,0.04,Low Risk,Two year,23,25.6
8779-YIQQA,0.04,Low Risk,One year,21,19.8
3422-WJOYD,0.04,Low Risk,One year,28,54.35
8388-DMKAE,0.04,Low Risk,Two year,8,20.25
7037-MTYVW,0.04,Low Risk,Two year,38,85.4
5256-SKJGO,0.04,Low Risk,Two year,64,54.6
8314-HTWVE,0.04,Low Risk,Two year,7,19.85
7026-YMSBE,0.04,Low Risk,One year,30,19.7
9560-BBZXK,0.04,Low Risk,Two year,36,31.05
4135-FRWKJ,0.04,Low Risk,One year,55,76.25
1872-EBWSC,0.04,Low Risk,One year,29,20.35
9637-CDTKZ,0.04,Low Risk,Two year,72,114.1
9424-CMPOG,0.03,Low Risk,Two year,9,19.6
9053-JZFKV,0.03,Low Risk,Two year,67,116.2
6064-PUPMC,0.03,Low Risk,One year,23,57.2
0320-DWVTU,0.03,Low Risk,Two year,53,99.5
1032-MAELW,0.03,Low Risk,One year,68,78.45
2890-WFBHU,0.03,Low Risk,One year,59,79.85
0835-DUUIQ,0.03,Low Risk,One year,24,21.05
7030-FZTFM,0.03,Low Risk,Two year,72,110.9
5512-IDZEI,0.03,Low Risk,One year,46,24.9
5055-BRMNE,0.03,Low Risk,Two year,67,106.7
6161-ERDGD,0.03,Low Risk,One year,71,85.45
1194-BHJYC,0.03,Low Risk,Two year,61,62.15
4114-QMKVN,0.03,Low Risk,One year,56,68.75
6901-GOGZG,0.03,Low Risk,Two year,60,84.95
0906-QVPMS,0.03,Low Risk,Two year,72,115.15
4872-VXRIL,0.03,Low Risk,One year,56,64.65
5906-CVLHP,0.03,Low Risk,One year,45,54.15
0013-SMEOE,0.03,Low Risk,Two year,71,109.7
4636-OLWOE,0.03,Low Risk,One year,54,61.0
8869-TORSS,0.03,Low Risk,One year,48,60.35
7025-WCBNE,0.03,Low Risk,Two year,47,59.6
9802-CAQUT,0.03,Low Risk,Two year,72,109.55
7602-MVRMB,0.03,Low Risk,Two year,72,110.45
9570-KYEUA,0.03,Low Risk,Two year,64,99.25
1089-XZWHH,0.03,Low Risk,Two year,24,19.7
4538-WNTMJ,0.03,Low Risk,One year,46,24.95
6064-ZATLR,0.03,Low Risk,Two year,27,52.85
1352-HNSAW,0.03,Low Risk,Two year,72,115.6
7247-XOZPB,0.03,Low Risk,One year,53,77.4
1843-TLSGD,0.03,Low Risk,Two year,13,20.85
6898-RBTLU,0.03,Low Risk,Two year,49,79.3
9251-WNSOD,0.03,Low Risk,One year,67,75.1
7596-IIWYC,0.03,Low Risk,Two year,27,20.25
0017-IUDMW,0.03,Low Risk,Two year,72,116.8
2650-GYRYL,0.03,Low Risk,One year,33,19.45
6859-QNXIQ,0.03,Low Risk,Two year,72,113.1
8148-WOCMK,0.03,Low Risk,Two year,8,19.6
0757-WCUUZ,0.03,Low Risk,Two year,54,63.35
6693-DJWTY,0.03,Low Risk,One year,35,55.6
5781-BKHOP,0.03,Low Risk,Two year,72,100.65
1063-DHQJF,0.03,Low Risk,Two year,69,92.15
4877-TSOFF,0.03,Low Risk,One year,55,75.75
6352-GIGGQ,0.03,Low Risk,One year,67,88.8
0191-EQUUH,0.03,Low Risk,Two year,25,35.05
8454-AATJP,0.03,Low Risk,Two year,72,115.05
6339-RZCBJ,0.03,Low Risk,Two year,48,78.9
1937-OTUKY,0.03,Low Risk,Two year,72,98.2
4615-PIVVU,0.03,Low Risk,Two year,42,66.5
7473-ZBDSN,0.03,Low Risk,Two year,14,18.8
8480-PPONV,0.03,Low Risk,Two year,62,115.55
2333-KWEWW,0.03,Low Risk,Two year,18,20.05
5893-PYOLZ,0.03,Low Risk,Two year,56,81.8
0064-SUDOG,0.03,Low Risk,Two year,12,20.3
0224-NIJLP,0.03,Low Risk,Two year,8,20.15
1725-IQNIY,0.03,Low Risk,Two year,54,109.75
9018-PCIOK,0.03,Low Risk,Two year,55,64.75
0014-BMAQU,0.03,Low Risk,Two year,63,84.65
4213-HKBJO,0.03,Low Risk,Two year,33,25.7
4304-XUMGI,0.03,Low Risk,Two year,50,75.15
6919-ELBGL,0.03,Low Risk,Two year,72,114.95
7730-CLDSV,0.03,Low Risk,Two year,72,98.65
3442-ZHHCC,0.03,Low Risk,One year,68,76.9
4227-OJHAL,0.03,Low Risk,One year,68,73.0
3812-LRZIR,0.03,Low Risk,Two year,27,24.5
4039-PIMHX,0.03,Low Risk,Two year,49,49.8
4835-YSJMR,0.03,Low Risk,Two year,39,49.8
7670-ZBPOQ,0.03,Low Risk,One year,58,61.05
6007-TCTST,0.03,Low Risk,Two year,72,115.8
6814-ZPWFQ,0.03,Low Risk,One year,51,25.0
6609-MXJHJ,0.03,Low Risk,Two year,30,25.1
0378-CJKPV,0.03,Low Risk,Two year,72,112.1
3726-TBHQT,0.03,Low Risk,Two year,71,114.0
1023-BQXZE,0.03,Low Risk,Two year,57,74.35
6696-YDAYZ,0.03,Low Risk,Two year,16,20.5
5318-YKDPV,0.03,Low Risk,Two year,43,79.15
7337-CINUD,0.03,Low Risk,Two year,8,19.5
1552-CZCLL,0.03,Low Risk,Month-to-month,55,20.0
2351-BKRZW,0.03,Low Risk,Two year,43,75.2
0979-MOZQI,0.03,Low Risk,Two year,62,39.0
4597-ELFTS,0.03,Low Risk,One year,56,24.9
8098-TDCBU,0.03,Low Risk,Two year,42,25.25
3258-SYSWS,0.03,Low Risk,Two year,72,113.8
6810-VCAEX,0.03,Low Risk,One year,47,39.65
9926-PJHDQ,0.03,Low Risk,Two year,72,76.8
3174-AKMAS,0.03,Low Risk,Two year,46,64.2
7779-ORAEL,0.03,Low Risk,Two year,45,75.15
1265-BCFEO,0.03,Low Risk,Two year,71,80.45
6872-HXFNF,0.03,Low Risk,One year,64,58.35
4381-MHQDC,0.03,Low Risk,Two year,47,65.0
7109-CQYUZ,0.03,Low Risk,Two year,52,89.25
8871-JLMHM,0.03,Low Risk,Two year,68,90.2
0739-UUAJR,0.03,Low Risk,Two year,72,53.8
5313-FPXWG,0.03,Low Risk,One year,51,24.6
8670-ERCJH,0.03,Low Risk,Two year,72,113.4
1395-WSWXR,0.03,Low Risk,Two year,24,20.75
2324-AALNO,0.03,Low Risk,One year,48,24.55
4573-JKNAE,0.03,Low Risk,Two year,12,19.35
3230-IUALN,0.03,Low Risk,Two year,45,81.0
5158-RIVOP,0.03,Low Risk,Two year,11,20.9
8143-ETQTI,0.03,Low Risk,Two year,23,19.65
5788-YPOEG,0.03,Low Risk,Two year,34,84.75
6437-UDQJM,0.03,Low Risk,Two year,72,84.1
1776-SPBWV,0.03,Low Risk,One year,34,20.1
0266-GMEAO,0.03,Low Risk,Two year,72,114.3
5574-NXZIU,0.03,Low Risk,Two year,63,109.2
1403-LKLIK,0.03,Low Risk,One year,33,20.1
9782-LGXMC,0.03,Low Risk,Month-to-month,49,61.75
5148-HKFIR,0.03,Low Risk,Two year,20,19.7
9581-GVBXT,0.03,Low Risk,One year,59,34.8
6549-BTYPG,0.03,Low Risk,Two year,60,60.8
7138-GIRSH,0.03,Low Risk,Two year,50,69.5
3865-ZFZIB,0.03,Low Risk,Two year,19,19.65
1525-LNLOJ,0.03,Low Risk,Two year,66,63.3
9066-QRSDU,0.03,Low Risk,One year,69,26.3
7471-MQPOS,0.03,Low Risk,One year,71,72.9
3396-DKDEL,0.03,Low Risk,Two year,70,115.15
5849-ASHZJ,0.03,Low Risk,One year,27,20.05
3129-AAQOU,0.03,Low Risk,Two year,19,25.6
7945-HLKEA,0.03,Low Risk,One year,60,64.75
2223-GDSHL,0.03,Low Risk,Two year,71,116.05
6754-LZUKA,0.03,Low Risk,Two year,61,80.9
5989-AXPUC,0.03,Low Risk,Two year,68,118.6
2332-TODQS,0.03,Low Risk,One year,48,25.05
8008-OTEZX,0.03,Low Risk,One year,35,19.65
3882-IYOIJ,0.03,Low Risk,Two year,60,115.25
2266-FUBDZ,0.03,Low Risk,Two year,15,19.35
1755-FZQEC,0.03,Low Risk,One year,39,19.9
6261-RCVNS,0.03,Low Risk,One year,42,73.9
2005-DWQZJ,0.03,Low Risk,Two year,8,19.05
2632-IVXVF,0.03,Low Risk,Two year,68,111.75
8915-NNTRC,0.03,Low Risk,Two year,72,107.7
3230-JCNZS,0.03,Low Risk,Two year,71,99.0
7951-QKZPL,0.03,Low Risk,Two year,33,24.5
2541-YGPKE,0.03,Low Risk,One year,42,63.7
8515-OCTJS,0.03,Low Risk,Two year,25,24.75
5380-XPJNZ,0.03,Low Risk,One year,38,20.05
4304-TSPVK,0.03,Low Risk,Two year,68,114.9
3891-NLXJB,0.03,Low Risk,Two year,37,40.55
1934-MKPXS,0.03,Low Risk,One year,33,20.1
4999-IEZLT,0.03,Low Risk,One year,66,29.45
3908-MKIMJ,0.03,Low Risk,Two year,68,41.95
9680-NIAUV,0.03,Low Risk,Two year,72,109.7
8639-NHQEI,0.03,Low Risk,Two year,72,95.9
8466-PZBLH,0.03,Low Risk,Two year,67,104.6
4893-GYUJU,0.03,Low Risk,One year,50,19.35
4994-OBRSZ,0.03,Low Risk,Two year,14,76.1
7277-KAMWT,0.03,Low Risk,Two year,13,20.0
5918-VUKWP,0.03,Low Risk,One year,32,20.55
3266-FTKHB,0.03,Low Risk,Two year,17,19.15
5696-CEIQJ,0.03,Low Risk,Two year,67,103.15
4648-YPBTM,0.03,Low Risk,Two year,53,73.9
2361-UPSND,0.03,Low Risk,One year,46,70.6
2055-BFOCC,0.03,Low Risk,One year,63,84.0
0854-UYHZD,0.03,Low Risk,Two year,13,19.55
5716-EZXZN,0.03,Low Risk,Two year,65,99.05
0298-XACET,0.03,Low Risk,Two year,52,50.2
0164-XAIRP,0.03,Low Risk,Two year,24,19.55
4962-CHQPW,0.03,Low Risk,One year,29,19.85
0804-YGEQV,0.03,Low Risk,One year,43,24.45
3486-NPGST,0.03,Low Risk,One year,36,19.55
1699-TLDLZ,0.03,Low Risk,Two year,16,19.7
3352-RICWQ,0.03,Low Risk,Two year,9,19.75
6445-TNRXS,0.03,Low Risk,Two year,68,114.7
9995-HOTOH,0.03,Low Risk,Two year,63,59.0
8782-NUUOL,0.03,Low Risk,One year,60,79.0
0565-IYCGT,0.03,Low Risk,One year,69,78.6
3458-IDMFK,0.03,Low Risk,Two year,25,20.75
2999-AANRQ,0.03,Low Risk,Two year,21,71.05
8760-ZRHKE,0.03,Low Risk,One year,71,69.2
8884-FEEWR,0.03,Low Risk,One year,35,20.6
7017-VFHAY,0.03,Low Risk,Two year,61,115.1
4891-NLUBA,0.03,Low Risk,Two year,61,61.45
1488-PBLJN,0.03,Low Risk,Two year,72,116.85
8510-TMWYB,0.03,Low Risk,Two year,54,59.8
